run,dataset,wrap,preproc,filter_type,wi,wf,ordFinal,ordUsed,N,hop,harm,harm_max,harm_ratio,MAE,RMSE,Corr,Score,Nuse,key
643,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,64,1,3,0.2,63.0760503375964,63.9247480778094,0.0106705180779926,-5.27395693472881,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
644,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,64,1,3,0.5,56.4863861990944,57.8732412032945,-0.0482724320456659,-4.80169978211021,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
645,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,32,0,3,0.2,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
646,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,32,0,3,0.5,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
647,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,32,1,3,0.2,63.1313268358947,63.7515591628388,0.00858883129853896,-5.27302948259082,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
648,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3,2,64,128,32,1,3,0.5,55.9948097744485,57.2910112521312,-0.064725025187609,-4.77416588898107,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
649,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,16,0,3,0.2,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
650,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,16,0,3,0.5,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
651,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,16,1,3,0.2,17.3410255632561,17.9727537860428,-0.029192755182992,-1.49533582621389,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
652,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,16,1,3,0.5,14.8413829914708,15.9826320585171,-0.112600190797521,-1.38742374232163,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
653,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,8,0,3,0.2,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
654,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,8,0,3,0.5,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
655,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,8,1,3,0.2,17.6187082459495,18.1652570977978,-0.0624407205752148,-1.54888470279928,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
656,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,32,8,1,3,0.5,15.1328942174313,16.1258633536757,-0.0551848489150769,-1.3493583382425,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
657,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,32,0,3,0.2,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
658,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,32,0,3,0.5,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
659,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,32,1,3,0.2,50.0654121620479,50.4982021673096,-0.313814235118383,-4.50035824879776,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
660,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,32,1,3,0.5,46.3890780898867,47.0659706699927,-0.24134236487551,-4.1296619583696,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
661,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,16,0,3,0.2,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
662,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,16,0,3,0.5,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
663,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,16,1,3,0.2,50.0453081445625,50.3931539516736,-0.251264178630763,-4.43330138424801,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
664,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,64,16,1,3,0.5,45.6982298850203,46.3374573700828,-0.268769326461931,-4.09826273304904,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
665,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,64,0,3,0.2,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
666,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,64,0,3,0.5,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
667,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,64,1,3,0.2,63.0760503375964,63.9247480778094,0.0106705180779926,-5.27395693472881,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
668,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,64,1,3,0.5,56.4863861990944,57.8732412032945,-0.0482724320456659,-4.80169978211021,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
669,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,32,0,3,0.2,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
670,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,32,0,3,0.5,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
671,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,32,1,3,0.2,63.1313268358947,63.7515591628388,0.00858883129853896,-5.27302948259082,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
672,POLARH3 x phases_raw,0,movmedian2s,firpm,0.6,3.5,2,64,128,32,1,3,0.5,55.9948097744485,57.2910112521312,-0.064725025187609,-4.77416588898107,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.6-3.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
673,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,16,0,3,0.2,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
674,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,16,0,3,0.5,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
675,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,16,1,3,0.2,17.3410255632561,17.9727537860428,-0.029192755182992,-1.49533582621389,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
676,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,16,1,3,0.5,14.8413829914708,15.9826320585171,-0.112600190797521,-1.38742374232163,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
677,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,8,0,3,0.2,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
678,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,8,0,3,0.5,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
679,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,8,1,3,0.2,17.6187082459495,18.1652570977978,-0.0624407205752148,-1.54888470279928,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
680,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,32,8,1,3,0.5,15.1328942174313,16.1258633536757,-0.0551848489150769,-1.3493583382425,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
681,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,32,0,3,0.2,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
682,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,32,0,3,0.5,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
683,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,32,1,3,0.2,50.0654121620479,50.4982021673096,-0.313814235118383,-4.50035824879776,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
684,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,32,1,3,0.5,46.3890780898867,47.0659706699927,-0.24134236487551,-4.1296619583696,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
685,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,16,0,3,0.2,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
686,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,16,0,3,0.5,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
687,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,16,1,3,0.2,50.0453081445625,50.3931539516736,-0.251264178630763,-4.43330138424801,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
688,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,64,16,1,3,0.5,45.6982298850203,46.3374573700828,-0.268769326461931,-4.09826273304904,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
689,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,64,0,3,0.2,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
690,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,64,0,3,0.5,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
691,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,64,1,3,0.2,63.0760503375964,63.9247480778094,0.0106705180779926,-5.27395693472881,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
692,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,64,1,3,0.5,56.4863861990944,57.8732412032945,-0.0482724320456659,-4.80169978211021,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
693,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,32,0,3,0.2,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
694,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,32,0,3,0.5,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
695,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,32,1,3,0.2,63.1313268358947,63.7515591628388,0.00858883129853896,-5.27302948259082,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
696,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2,2,64,128,32,1,3,0.5,55.9948097744485,57.2910112521312,-0.064725025187609,-4.77416588898107,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
697,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,16,0,3,0.2,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
698,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,16,0,3,0.5,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
699,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,16,1,3,0.2,17.3410255632561,17.9727537860428,-0.029192755182992,-1.49533582621389,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
700,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,16,1,3,0.5,14.8413829914708,15.9826320585171,-0.112600190797521,-1.38742374232163,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
701,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,8,0,3,0.2,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
702,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,8,0,3,0.5,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
703,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,8,1,3,0.2,17.6187082459495,18.1652570977978,-0.0624407205752148,-1.54888470279928,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
704,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,32,8,1,3,0.5,15.1328942174313,16.1258633536757,-0.0551848489150769,-1.3493583382425,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
705,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,32,0,3,0.2,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
706,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,32,0,3,0.5,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
707,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,32,1,3,0.2,50.0654121620479,50.4982021673096,-0.313814235118383,-4.50035824879776,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
708,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,32,1,3,0.5,46.3890780898867,47.0659706699927,-0.24134236487551,-4.1296619583696,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
709,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,16,0,3,0.2,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
710,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,16,0,3,0.5,40.4296784392252,41.6808301393712,-0.137608102848449,-3.54845302945542,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
711,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,16,1,3,0.2,50.0453081445625,50.3931539516736,-0.251264178630763,-4.43330138424801,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
712,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,64,16,1,3,0.5,45.6982298850203,46.3374573700828,-0.268769326461931,-4.09826273304904,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
713,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,64,0,3,0.2,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
714,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,64,0,3,0.5,51.3486305932374,53.1278336525213,0.0505379888809186,-4.28782132919832,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
715,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,64,1,3,0.2,63.0760503375964,63.9247480778094,0.0106705180779926,-5.27395693472881,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
716,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,64,1,3,0.5,56.4863861990944,57.8732412032945,-0.0482724320456659,-4.80169978211021,2839,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
717,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,32,0,3,0.2,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
718,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,32,0,3,0.5,51.2281997088525,52.6663670050102,0.0195723034258195,-4.29738324885048,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
719,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,32,1,3,0.2,63.1313268358947,63.7515591628388,0.00858883129853896,-5.27302948259082,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
720,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,2.5,2,64,128,32,1,3,0.5,55.9948097744485,57.2910112521312,-0.064725025187609,-4.77416588898107,2852,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
721,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,16,0,3,0.2,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
722,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,16,0,3,0.5,12.8681315356215,14.181255700973,-0.0996570331554227,-1.21577213330226,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
723,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,16,1,3,0.2,17.3410255632561,17.9727537860428,-0.029192755182992,-1.49533582621389,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
724,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,16,1,3,0.5,14.8413829914708,15.9826320585171,-0.112600190797521,-1.38742374232163,2891,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
725,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,8,0,3,0.2,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
726,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,8,0,3,0.5,14.124454240322,18.9182318157421,-0.00907404609884115,-1.34590448530635,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
727,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,8,1,3,0.2,17.6187082459495,18.1652570977978,-0.0624407205752148,-1.54888470279928,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
728,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,32,8,1,3,0.5,15.1328942174313,16.1258633536757,-0.0551848489150769,-1.3493583382425,2894,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
729,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,64,32,0,3,0.2,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
730,POLARH3 x phases_raw,0,movmedian2s,firpm,0.8,3,2,64,64,32,0,3,0.5,40.9692294572339,42.4088327608528,-0.0822585459028213,-3.54434777745961,2878,"wrap=0 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
