wavelet,vpo,lambda_hz2,harm_ratio,median_sec,mean_sec,fill_nan,Corr,MAE,RMSE,Bias,Coverage,Score,nPoints
amor,12,10,0.8,4,128,0,-0.0610530377104225,12.1897988234805,13.2271187424025,-12.1803219308051,1,-26.6464873008584,3010
amor,12,10,0.8,4,128,1,-0.0610530377104225,12.1897988234805,13.2271187424025,-12.1803219308051,1,-26.6464873008584,3010
bump,24,650,0.6,0,64,0,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
bump,24,650,0.6,0,64,1,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
bump,24,650,0.6,0.5,64,0,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
bump,24,650,0.6,0.5,64,1,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
bump,24,650,0.6,1,64,0,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
bump,24,650,0.6,1,64,1,0.0609092076493522,22.2971682576101,22.8381002460496,-22.2971682576101,1,-26.6775794569324,3010
amor,12,10,0.7,1,128,0,-0.0627981172811007,12.0879598948371,13.1408377987579,-12.0808312846508,1,-26.7191660978713,3010
amor,12,10,0.7,1,128,1,-0.0627981172811007,12.0879598948371,13.1408377987579,-12.0808312846508,1,-26.7191660978713,3010
morse,12,20,0.8,4,32,0,-0.118708084630456,8.21477646674172,9.6763759305752,-2.15234562622689,1,-26.8162481514978,3010
morse,12,20,0.8,4,32,1,-0.118708084630456,8.21477646674172,9.6763759305752,-2.15234562622689,1,-26.8162481514978,3010
bump,12,10,0.9,4,16,0,-0.0270616257842345,14.3531835282485,17.1546478432963,-10.7059148930483,1,-26.8491809744887,3010
bump,12,10,0.9,4,16,1,-0.0270616257842345,14.3531835282485,17.1546478432963,-10.7059148930483,1,-26.8491809744887,3010
amor,24,20,0.8,0,16,0,-0.0566285360892213,12.1328021221543,14.3632514407768,-10.3553330098712,1,-26.8695830101039,3010
amor,24,20,0.8,0,16,1,-0.0566285360892213,12.1328021221543,14.3632514407768,-10.3553330098712,1,-26.8695830101039,3010
bump,12,10,0.9,4,32,0,-0.0375213617089628,13.6945341830511,16.1131029111519,-10.7324201168065,1,-26.8705105945041,3010
bump,12,10,0.9,4,32,1,-0.0375213617089628,13.6945341830511,16.1131029111519,-10.7324201168065,1,-26.8705105945041,3010
bump,32,20,0.9,4,64,0,-0.0341035647608539,14.2039546043366,15.7608442339889,-14.1296018600079,1,-26.940378758594,3010
bump,32,20,0.9,4,64,1,-0.0341035647608539,14.2039546043366,15.7608442339889,-14.1296018600079,1,-26.940378758594,3010
bump,24,300,0.8,0,128,0,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
bump,24,300,0.8,0,128,1,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
bump,24,300,0.8,0.5,128,0,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
bump,24,300,0.8,0.5,128,1,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
bump,24,300,0.8,1,128,0,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
bump,24,300,0.8,1,128,1,0.0393896338314422,20.7331735907426,21.3008138523046,-20.7331735907426,1,-26.9406445879028,3010
amor,32,200,0.9,1,16,0,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
amor,32,200,0.9,1,16,1,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
amor,32,300,0.9,1,16,0,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
amor,32,300,0.9,1,16,1,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
amor,32,650,0.9,1,16,0,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
amor,32,650,0.9,1,16,1,-0.118673962755662,8.07882176856094,9.70580456845454,-3.12992825162548,1,-26.9963122800274,3010
bump,32,20,0.8,0,64,0,-0.0313715641039174,14.4727812583625,16.0216484472343,-14.4089817162549,1,-27.0098668604642,3010
bump,32,20,0.8,0,64,1,-0.0313715641039174,14.4727812583625,16.0216484472343,-14.4089817162549,1,-27.0098668604642,3010
bump,32,20,0.8,0.5,64,0,-0.0313715641039174,14.4727812583625,16.0216484472343,-14.4089817162549,1,-27.0098668604642,3010
bump,32,20,0.8,0.5,64,1,-0.0313715641039174,14.4727812583625,16.0216484472343,-14.4089817162549,1,-27.0098668604642,3010
bump,32,20,0.8,1,64,0,-0.0314355487099909,14.4780950333066,16.0272543218053,-14.4147559589926,1,-27.0258998687947,3010
bump,32,20,0.8,1,64,1,-0.0314355487099909,14.4780950333066,16.0272543218053,-14.4147559589926,1,-27.0258998687947,3010
bump,24,20,0.9,1,64,0,-0.0299241884055488,14.5862353124919,16.1712045560135,-14.4996262299435,1,-27.0379030044156,3010
bump,24,20,0.9,1,64,1,-0.0299241884055488,14.5862353124919,16.1712045560135,-14.4996262299435,1,-27.0379030044156,3010
bump,12,10,0.8,4,32,0,-0.038737627863116,13.7111437702309,16.1225645555191,-10.7859907822586,1,-27.041621186614,3010
bump,12,10,0.8,4,32,1,-0.038737627863116,13.7111437702309,16.1225645555191,-10.7859907822586,1,-27.041621186614,3010
amor,32,200,0.7,4,16,0,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,32,200,0.7,4,16,1,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,32,300,0.7,4,16,0,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,32,300,0.7,4,16,1,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,32,650,0.7,4,16,0,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,32,650,0.7,4,16,1,-0.0872875832719186,10.6763810439795,12.6143716114668,-3.80176074459031,1,-27.0521480662089,3010
amor,24,20,0.7,1,64,0,-0.0754389953219376,11.0418553234586,12.5283278488201,-10.936371306437,1,-27.0808381457777,3010
amor,24,20,0.7,1,64,1,-0.0754389953219376,11.0418553234586,12.5283278488201,-10.936371306437,1,-27.0808381457777,3010
bump,12,10,0.8,4,16,0,-0.0289414492165746,14.372190779653,17.161927512598,-10.7644505766375,1,-27.0994487678103,3010
bump,12,10,0.8,4,16,1,-0.0289414492165746,14.372190779653,17.161927512598,-10.7644505766375,1,-27.0994487678103,3010
bump,24,40,0.9,1,64,0,-0.0255567140337318,15.0216514408353,16.5667089593394,-14.8991374865653,1,-27.1198375729509,3010
bump,24,40,0.9,1,64,1,-0.0255567140337318,15.0216514408353,16.5667089593394,-14.8991374865653,1,-27.1198375729509,3010
bump,24,20,0.9,0,64,0,-0.0312841505309484,14.5656398523602,16.1509715275186,-14.4786900536433,1,-27.1704995576691,3010
bump,24,20,0.9,0,64,1,-0.0312841505309484,14.5656398523602,16.1509715275186,-14.4786900536433,1,-27.1704995576691,3010
bump,24,20,0.9,0.5,64,0,-0.0312841505309484,14.5656398523602,16.1509715275186,-14.4786900536433,1,-27.1704995576691,3010
bump,24,20,0.9,0.5,64,1,-0.0312841505309484,14.5656398523602,16.1509715275186,-14.4786900536433,1,-27.1704995576691,3010
bump,32,650,0.8,0,64,0,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,32,650,0.8,0,64,1,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,32,650,0.8,0.5,64,0,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,32,650,0.8,0.5,64,1,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,32,650,0.8,1,64,0,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,32,650,0.8,1,64,1,0.00556298639861566,18.1241632779879,18.8231259244577,-18.1241632779879,1,-27.2176491956178,3010
bump,12,10,0.7,4,32,0,-0.0408051444346138,13.735482185911,16.1370176224159,-10.851129463172,1,-27.3245055029773,3010
bump,12,10,0.7,4,32,1,-0.0408051444346138,13.735482185911,16.1370176224159,-10.851129463172,1,-27.3245055029773,3010
morse,24,40,0.9,0,64,0,-0.0703268037736492,11.3011900724518,13.3322105089714,-10.9149907032065,1,-27.3447821241861,3010
morse,24,40,0.9,0,64,1,-0.0703268037736492,11.3011900724518,13.3322105089714,-10.9149907032065,1,-27.3447821241861,3010
morse,32,10,0.7,4,32,0,-0.0711520363255134,11.4576151020393,13.3198547105816,-10.274059480903,1,-27.3501954964356,3010
morse,32,10,0.7,4,32,1,-0.0711520363255134,11.4576151020393,13.3198547105816,-10.274059480903,1,-27.3501954964356,3010
morse,24,40,0.6,4,64,0,-0.0598861656544432,12.2426272958945,14.147904217559,-11.9590004952707,1,-27.3988323839146,3010
morse,24,40,0.6,4,64,1,-0.0598861656544432,12.2426272958945,14.147904217559,-11.9590004952707,1,-27.3988323839146,3010
amor,24,20,0.7,0,32,0,-0.0723690972718567,11.4812078175333,13.0925330498452,-11.0638676676118,1,-27.4339606012504,3010
amor,24,20,0.7,0,32,1,-0.0723690972718567,11.4812078175333,13.0925330498452,-11.0638676676118,1,-27.4339606012504,3010
morse,24,40,0.9,0.5,64,0,-0.071370190784759,11.2957569040944,13.3155128544435,-10.9257028324567,1,-27.4538033863343,3010
morse,24,40,0.9,0.5,64,1,-0.071370190784759,11.2957569040944,13.3155128544435,-10.9257028324567,1,-27.4538033863343,3010
bump,12,10,0.7,4,16,0,-0.0320319993849657,14.400953159255,17.176260489381,-10.8367401619237,1,-27.5077343957381,3010
bump,12,10,0.7,4,16,1,-0.0320319993849657,14.400953159255,17.176260489381,-10.8367401619237,1,-27.5077343957381,3010
morse,24,40,0.9,1,64,0,-0.0720523707230582,11.2825197929205,13.3100942497825,-10.9060821635961,1,-27.5223511071449,3010
morse,24,40,0.9,1,64,1,-0.0720523707230582,11.2825197929205,13.3100942497825,-10.9060821635961,1,-27.5223511071449,3010
morse,32,10,0.8,4,32,0,-0.0741088074613417,11.3777505134497,13.2427935855769,-10.1122512349827,1,-27.5716258819693,3010
morse,32,10,0.8,4,32,1,-0.0741088074613417,11.3777505134497,13.2427935855769,-10.1122512349827,1,-27.5716258819693,3010
bump,12,10,0.6,4,32,0,-0.0426182628834623,13.7631982820882,16.1540313009478,-10.9294425655127,1,-27.5830708446923,3010
bump,12,10,0.6,4,32,1,-0.0426182628834623,13.7631982820882,16.1540313009478,-10.9294425655127,1,-27.5830708446923,3010
bump,32,20,0.7,0.5,64,0,-0.0334490187570103,14.7031990536758,16.2594149994052,-14.6452175595594,1,-27.6133004782611,3010
bump,32,20,0.7,0.5,64,1,-0.0334490187570103,14.7031990536758,16.2594149994052,-14.6452175595594,1,-27.6133004782611,3010
bump,32,20,0.7,1,64,0,-0.0333692506368581,14.711405741909,16.2676555045366,-14.6539943809315,1,-27.6161861797185,3010
bump,32,20,0.7,1,64,1,-0.0333692506368581,14.711405741909,16.2676555045366,-14.6539943809315,1,-27.6161861797185,3010
bump,32,20,0.7,0,64,0,-0.0335463147068783,14.7012577653154,16.2575802854865,-14.6432329981535,1,-27.6221619795372,3010
bump,32,20,0.7,0,64,1,-0.0335463147068783,14.7012577653154,16.2575802854865,-14.6432329981535,1,-27.6221619795372,3010
bump,24,20,0.9,4,64,0,-0.0372059316765699,14.3905545224196,16.0267298697841,-14.2775015013774,1,-27.6641083279739,3010
bump,24,20,0.9,4,64,1,-0.0372059316765699,14.3905545224196,16.0267298697841,-14.2775015013774,1,-27.6641083279739,3010
amor,32,40,0.9,4,64,0,-0.0597006797960731,12.6107460589963,14.4080273972776,-11.6745054485314,1,-27.6902338802116,3010
amor,32,40,0.9,4,64,1,-0.0597006797960731,12.6107460589963,14.4080273972776,-11.6745054485314,1,-27.6902338802116,3010
amor,24,20,0.7,0.5,32,0,-0.0748833009313029,11.5047529730417,13.1021698141844,-11.0703504218734,1,-27.7536619022279,3010
amor,24,20,0.7,0.5,32,1,-0.0748833009313029,11.5047529730417,13.1021698141844,-11.0703504218734,1,-27.7536619022279,3010
bump,32,200,0.7,1,32,0,-0.00160910162459608,17.6166730716217,18.7954793916167,-17.5986564480256,1,-27.7933047976598,3010
bump,32,200,0.7,1,32,1,-0.00160910162459608,17.6166730716217,18.7954793916167,-17.5986564480256,1,-27.7933047976598,3010
bump,12,300,0.6,4,16,0,0.0185402536215666,19.4517154206866,20.3059787072579,-19.4517154206866,1,-27.8070059830132,3010
bump,12,300,0.6,4,16,1,0.0185402536215666,19.4517154206866,20.3059787072579,-19.4517154206866,1,-27.8070059830132,3010
bump,12,650,0.6,4,16,0,0.0185402536215666,19.4517154206866,20.3059787072579,-19.4517154206866,1,-27.8070059830132,3010
bump,12,650,0.6,4,16,1,0.0185402536215666,19.4517154206866,20.3059787072579,-19.4517154206866,1,-27.8070059830132,3010
amor,24,20,0.8,1,16,0,-0.0635198448549259,12.2446577262108,14.454914576085,-10.3001589811035,1,-27.8107250727601,3010
amor,24,20,0.8,1,16,1,-0.0635198448549259,12.2446577262108,14.454914576085,-10.3001589811035,1,-27.8107250727601,3010
bump,32,20,0.7,4,64,0,-0.0360625623762071,14.6322717313932,16.2065945287865,-14.577341947808,1,-27.8392519229109,3010
bump,32,20,0.7,4,64,1,-0.0360625623762071,14.6322717313932,16.2065945287865,-14.577341947808,1,-27.8392519229109,3010
morse,12,20,0.7,1,64,0,-0.149406760690376,5.64196469145606,7.44045241055482,-4.04067694866776,1,-27.8699884905704,3010
morse,12,20,0.7,1,64,1,-0.149406760690376,5.64196469145606,7.44045241055482,-4.04067694866776,1,-27.8699884905704,3010
bump,32,20,0.8,4,64,0,-0.0404701050449817,14.3195092415869,15.8905333840183,-14.2496424389439,1,-27.892727249681,3010
bump,32,20,0.8,4,64,1,-0.0404701050449817,14.3195092415869,15.8905333840183,-14.2496424389439,1,-27.892727249681,3010
bump,24,40,0.9,0,64,0,-0.0314623895922546,15.0616062142595,16.614179887261,-14.9390922599895,1,-27.8959669546073,3010
bump,24,40,0.9,0,64,1,-0.0314623895922546,15.0616062142595,16.614179887261,-14.9390922599895,1,-27.8959669546073,3010
bump,24,40,0.9,0.5,64,0,-0.0314623895922546,15.0616062142595,16.614179887261,-14.9390922599895,1,-27.8959669546073,3010
bump,24,40,0.9,0.5,64,1,-0.0314623895922546,15.0616062142595,16.614179887261,-14.9390922599895,1,-27.8959669546073,3010
amor,32,40,0.6,4,64,0,-0.0485610813589053,13.6363196658793,15.2927985711112,-13.54976986263,1,-27.9209782064696,3010
amor,32,40,0.6,4,64,1,-0.0485610813589053,13.6363196658793,15.2927985711112,-13.54976986263,1,-27.9209782064696,3010
bump,12,10,0.6,4,16,0,-0.0351882815044362,14.4382722458558,17.1933131709288,-10.9225472871143,1,-27.9318980826407,3010
bump,12,10,0.6,4,16,1,-0.0351882815044362,14.4382722458558,17.1933131709288,-10.9225472871143,1,-27.9318980826407,3010
morse,24,200,0.9,4,32,0,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,24,200,0.9,4,32,1,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,24,300,0.9,4,32,0,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,24,300,0.9,4,32,1,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,24,650,0.9,4,32,0,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,24,650,0.9,4,32,1,-0.144768822206783,6.64830457779636,8.25031624407539,-1.64107990041599,1,-27.9452822623115,3010
morse,12,200,0.9,4,32,0,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
morse,12,200,0.9,4,32,1,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
morse,12,300,0.9,4,32,0,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
morse,12,300,0.9,4,32,1,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
morse,12,650,0.9,4,32,0,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
morse,12,650,0.9,4,32,1,-0.144768822206784,6.64830457779635,8.25031624407538,-1.6410799004159,1,-27.9452822623115,3010
amor,32,20,0.6,1,16,0,-0.0706188188860927,11.8961636864656,13.9011780992752,-10.1890942646156,1,-27.9821043244691,3010
amor,32,20,0.6,1,16,1,-0.0706188188860927,11.8961636864656,13.9011780992752,-10.1890942646156,1,-27.9821043244691,3010
amor,32,40,0.7,4,64,0,-0.0578316548152881,12.8975725482833,14.7323814106444,-12.2743172864442,1,-27.9963152102528,3010
amor,32,40,0.7,4,64,1,-0.0578316548152881,12.8975725482833,14.7323814106444,-12.2743172864442,1,-27.9963152102528,3010
amor,24,20,0.9,0.5,64,0,-0.0954174573498351,10.00373970161,11.6005461061836,-9.8363693454241,1,-28.0190367677316,3010
amor,24,20,0.9,0.5,64,1,-0.0954174573498351,10.00373970161,11.6005461061836,-9.8363693454241,1,-28.0190367677316,3010
amor,24,20,0.6,0,32,0,-0.0707580955017273,12.05574888418,13.6027944838771,-11.7207287358734,1,-28.054636356513,3010
amor,24,20,0.6,0,32,1,-0.0707580955017273,12.05574888418,13.6027944838771,-11.7207287358734,1,-28.054636356513,3010
morse,24,40,0.8,0,64,0,-0.0726204809794534,11.6145559975489,13.6135189327256,-11.2988731161881,1,-28.0721180727623,3010
morse,24,40,0.8,0,64,1,-0.0726204809794534,11.6145559975489,13.6135189327256,-11.2988731161881,1,-28.0721180727623,3010
morse,24,40,0.8,1,64,0,-0.0737140020113925,11.5543752000678,13.545475939722,-11.2314690153034,1,-28.1037625441701,3010
morse,24,40,0.8,1,64,1,-0.0737140020113925,11.5543752000678,13.545475939722,-11.2314690153034,1,-28.1037625441701,3010
amor,24,20,0.9,0,64,0,-0.0951284848874101,10.105750651203,11.6777879954208,-9.94755902902894,1,-28.1144431830767,3010
amor,24,20,0.9,0,64,1,-0.0951284848874101,10.105750651203,11.6777879954208,-9.94755902902894,1,-28.1144431830767,3010
bump,32,200,0.7,0,32,0,-0.00350366090255301,17.694841702522,18.8579539394823,-17.6882166548667,1,-28.1244890895186,3010
bump,32,200,0.7,0,32,1,-0.00350366090255301,17.694841702522,18.8579539394823,-17.6882166548667,1,-28.1244890895186,3010
morse,24,40,0.8,0.5,64,0,-0.0732326816617951,11.6218791440994,13.6229399626335,-11.306396360426,1,-28.1587047773639,3010
morse,24,40,0.8,0.5,64,1,-0.0732326816617951,11.6218791440994,13.6229399626335,-11.306396360426,1,-28.1587047773639,3010
amor,24,200,0.9,0,16,0,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,24,200,0.9,0,16,1,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,24,300,0.9,0,16,0,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,24,300,0.9,0,16,1,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,24,650,0.9,0,16,0,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,24,650,0.9,0,16,1,-0.127248944002252,8.01728544759873,9.67497945150992,-4.05958355348416,1,-28.1619550767567,3010
amor,32,40,0.8,4,64,0,-0.0617223279479481,12.7351059674109,14.552793125581,-11.9305590939837,1,-28.1661160883548,3010
amor,32,40,0.8,4,64,1,-0.0617223279479481,12.7351059674109,14.552793125581,-11.9305590939837,1,-28.1661160883548,3010
amor,32,20,0.8,4,16,0,-0.0752134829764988,11.4300771517433,13.89498761971,-9.1002232367792,1,-28.1696733697687,3010
amor,32,20,0.8,4,16,1,-0.0752134829764988,11.4300771517433,13.89498761971,-9.1002232367792,1,-28.1696733697687,3010
amor,32,20,0.6,0,16,0,-0.0730925879203044,11.8686387237402,13.7937730948276,-10.2369071350149,1,-28.1728566893891,3010
amor,32,20,0.6,0,16,1,-0.0730925879203044,11.8686387237402,13.7937730948276,-10.2369071350149,1,-28.1728566893891,3010
bump,32,200,0.6,4,16,0,-0.0108623078104496,16.9299424129717,18.4440290836536,-16.8331392238628,1,-28.1931165895716,3010
bump,32,200,0.6,4,16,1,-0.0108623078104496,16.9299424129717,18.4440290836536,-16.8331392238628,1,-28.1931165895716,3010
bump,24,20,0.8,1,64,0,-0.037777031208079,14.722346889335,16.3229530545935,-14.640107496777,1,-28.2009223657189,3010
bump,24,20,0.8,1,64,1,-0.037777031208079,14.722346889335,16.3229530545935,-14.640107496777,1,-28.2009223657189,3010
bump,24,20,0.8,0.5,64,0,-0.0381805673316792,14.7197546697781,16.319667341086,-14.6379021077414,1,-28.2448422433693,3010
bump,24,20,0.8,0.5,64,1,-0.0381805673316792,14.7197546697781,16.319667341086,-14.6379021077414,1,-28.2448422433693,3010
amor,32,20,0.6,0.5,16,0,-0.0735717305717063,11.8909048538194,13.8114018215397,-10.2639875997044,1,-28.2600784662312,3010
amor,32,20,0.6,0.5,16,1,-0.0735717305717063,11.8909048538194,13.8114018215397,-10.2639875997044,1,-28.2600784662312,3010
bump,24,20,0.8,0,64,0,-0.0385015754558954,14.7136321830199,16.3139018671766,-14.6316039337884,1,-28.2745013635477,3010
bump,24,20,0.8,0,64,1,-0.0385015754558954,14.7136321830199,16.3139018671766,-14.6316039337884,1,-28.2745013635477,3010
bump,32,200,0.7,0.5,32,0,-0.00521517850693205,17.6622699359525,18.8346797563039,-17.6556448882972,1,-28.290311135581,3010
bump,32,200,0.7,0.5,32,1,-0.00521517850693205,17.6622699359525,18.8346797563039,-17.6556448882972,1,-28.290311135581,3010
morse,12,20,0.7,0.5,64,0,-0.153031201263485,5.63605452535461,7.43073165124494,-4.112162228975,1,-28.3077246062646,3010
morse,12,20,0.7,0.5,64,1,-0.153031201263485,5.63605452535461,7.43073165124494,-4.112162228975,1,-28.3077246062646,3010
bump,12,10,0.9,0,32,0,-0.0487236646134014,13.7560959181285,16.1523511095964,-10.9242488475968,1,-28.3108694081625,3010
bump,12,10,0.9,0,32,1,-0.0487236646134014,13.7560959181285,16.1523511095964,-10.9242488475968,1,-28.3108694081625,3010
bump,32,200,0.7,4,16,0,-0.014199118102774,16.8176073726861,18.3312541223704,-16.7205042414839,1,-28.4245313548059,3010
bump,32,200,0.7,4,16,1,-0.014199118102774,16.8176073726861,18.3312541223704,-16.7205042414839,1,-28.4245313548059,3010
amor,24,20,0.8,0.5,64,0,-0.0931340625965332,10.5096777629105,12.0232951527398,-10.3837252925484,1,-28.4290310517066,3010
amor,24,20,0.8,0.5,64,1,-0.0931340625965332,10.5096777629105,12.0232951527398,-10.3837252925484,1,-28.4290310517066,3010
amor,24,20,0.9,1,64,0,-0.099589075859923,9.95367099979826,11.5397033488866,-9.78019871486979,1,-28.4325334949908,3010
amor,24,20,0.9,1,64,1,-0.099589075859923,9.95367099979826,11.5397033488866,-9.78019871486979,1,-28.4325334949908,3010
amor,12,10,0.6,0.5,128,0,-0.0696603311023872,12.7466171506648,13.7285320351259,-12.7463000956008,1,-28.461016931732,3010
amor,12,10,0.6,0.5,128,1,-0.0696603311023872,12.7466171506648,13.7285320351259,-12.7463000956008,1,-28.461016931732,3010
bump,12,10,0.8,0,32,0,-0.0500482135808083,13.7536705337269,16.1450261826577,-11.1075614224254,1,-28.4984252569578,3010
bump,12,10,0.8,0,32,1,-0.0500482135808083,13.7536705337269,16.1450261826577,-11.1075614224254,1,-28.4984252569578,3010
morse,12,20,0.7,0,64,0,-0.154625650764825,5.64580935626792,7.44788540637596,-4.11622849075887,1,-28.5199520031871,3010
morse,12,20,0.7,0,64,1,-0.154625650764825,5.64580935626792,7.44788540637596,-4.11622849075887,1,-28.5199520031871,3010
bump,12,10,0.9,0.5,32,0,-0.0505050106468536,13.7744428299388,16.1724329770455,-10.8986477722897,1,-28.5450966581075,3010
bump,12,10,0.9,0.5,32,1,-0.0505050106468536,13.7744428299388,16.1724329770455,-10.8986477722897,1,-28.5450966581075,3010
bump,12,10,0.9,0,16,0,-0.0409000285283146,14.3393811847729,17.1580723532664,-10.9061677239333,1,-28.5491236768827,3010
bump,12,10,0.9,0,16,1,-0.0409000285283146,14.3393811847729,17.1580723532664,-10.9061677239333,1,-28.5491236768827,3010
bump,12,10,0.9,1,32,0,-0.0505599857240836,13.7762714358018,16.1737686856072,-10.8930352075552,1,-28.5524554447488,3010
bump,12,10,0.9,1,32,1,-0.0505599857240836,13.7762714358018,16.1737686856072,-10.8930352075552,1,-28.5524554447488,3010
bump,32,200,0.8,4,16,0,-0.0164313322833636,16.736235104887,18.2535323430734,-16.6390514523174,1,-28.5739730390066,3010
bump,32,200,0.8,4,16,1,-0.0164313322833636,16.736235104887,18.2535323430734,-16.6390514523174,1,-28.5739730390066,3010
amor,24,20,0.6,0.5,32,0,-0.0754495014851282,12.0617595212891,13.5966396618363,-11.6988707600822,1,-28.6088818484548,3010
amor,24,20,0.6,0.5,32,1,-0.0754495014851282,12.0617595212891,13.5966396618363,-11.6988707600822,1,-28.6088818484548,3010
bump,12,10,0.8,0,16,0,-0.0418677146613019,14.3022896489081,17.0966683464247,-11.0975429713895,1,-28.6309895947313,3010
bump,12,10,0.8,0,16,1,-0.0418677146613019,14.3022896489081,17.0966683464247,-11.0975429713895,1,-28.6309895947313,3010
bump,12,10,0.8,0.5,32,0,-0.0512853644524051,13.7719490660187,16.1586683049581,-11.0841521043427,1,-28.6613271799209,3010
bump,12,10,0.8,0.5,32,1,-0.0512853644524051,13.7719490660187,16.1586683049581,-11.0841521043427,1,-28.6613271799209,3010
bump,12,10,0.8,1,32,0,-0.051340635827347,13.7737062951373,16.1598809429477,-11.0785395396082,1,-28.6685770386922,3010
bump,12,10,0.8,1,32,1,-0.051340635827347,13.7737062951373,16.1598809429477,-11.0785395396082,1,-28.6685770386922,3010
morse,32,10,0.9,4,32,0,-0.0850872260214375,11.3172700783876,13.1354879488314,-9.64244695668366,1,-28.669625486257,3010
morse,32,10,0.9,4,32,1,-0.0850872260214375,11.3172700783876,13.1354879488314,-9.64244695668366,1,-28.669625486257,3010
bump,32,200,0.9,4,16,0,-0.0186034043060636,16.6506570709404,18.1717374313939,-16.5533928970036,1,-28.7100216488043,3010
bump,32,200,0.9,4,16,1,-0.0186034043060636,16.6506570709404,18.1717374313939,-16.5533928970036,1,-28.7100216488043,3010
bump,32,20,0.6,0.5,64,0,-0.0405114830775727,14.8675915066291,16.4378593788086,-14.8111988132866,1,-28.7217545627634,3010
bump,32,20,0.6,0.5,64,1,-0.0405114830775727,14.8675915066291,16.4378593788086,-14.8111988132866,1,-28.7217545627634,3010
bump,32,20,0.6,1,64,0,-0.0404314665330454,14.8758210234579,16.4460720618613,-14.8199756346588,1,-28.7245894797959,3010
